centroid_mean,centroid_var,flux_mean,flux_var,rmse_mean,rmse_var,zcr_mean,zcr_var,contrast_mean,contrast_var,bandwidth_mean,bandwidth_var,flatness_mean,flatness_var,rolloff_mean,rolloff_var,mfcc_0_mean,mfcc_0_var,mfcc_1_mean,mfcc_1_var,mfcc_2_mean,mfcc_2_var,mfcc_3_mean,mfcc_3_var,mfcc_4_mean,mfcc_4_var,mfcc_5_mean,mfcc_5_var,mfcc_6_mean,mfcc_6_var,mfcc_7_mean,mfcc_7_var,mfcc_8_mean,mfcc_8_var,mfcc_9_mean,mfcc_9_var,mfcc_10_mean,mfcc_10_var,mfcc_11_mean,mfcc_11_var,mfcc_12_mean,mfcc_12_var,mfcc_13_mean,mfcc_13_var,mfcc_14_mean,mfcc_14_var,mfcc_15_mean,mfcc_15_var,mfcc_16_mean,mfcc_16_var,mfcc_17_mean,mfcc_17_var,mfcc_18_mean,mfcc_18_var,mfcc_19_mean,mfcc_19_var,tempo,label
1313.310626718479,150035.02930783262,1.0663961,1.4565351,0.059600055,0.0015937281,0.03715444711538462,0.00023442578738963114,20.215307218947938,45.6881332334696,2080.613950554721,152617.7106818813,0.0018631279,4.0860255e-06,3236.771709735577,2176287.5678368574,-344.54645,1725.5416,117.17663,621.0411,26.456493,127.03224,47.831814,63.705597,8.159211,48.278976,32.793335,68.88971,-4.4557443,28.825436,11.351816,83.64971,-15.815883,101.468956,17.824793,40.755867,-6.4819055,36.985622,2.3130403,38.632378,-10.824655,63.223167,4.3216095,80.61188,-5.8692203,75.90485,-1.6339332,39.468315,-4.7990007,50.119743,0.6556905,77.98771,2.7424912,102.439835,4.857422,106.2385,135.99917763157896,0
1038.6674079894938,263391.63183132315,1.4065266,1.2789694,0.08381475,0.002488515,0.053335336538461536,0.0028929693459053716,21.893920787054608,39.16627810946821,1394.167768342699,37660.41913152473,0.0004065716,4.148126e-07,1744.8520132211538,739674.3085545195,-351.1107,4310.9634,139.62788,743.3606,0.1730788,1009.94385,58.144318,204.48271,21.952269,99.35384,17.405046,68.4402,-7.4711027,129.3972,-2.3150556,212.0102,-17.547527,122.03776,13.071926,73.02871,-5.0766354,132.2601,-2.4370694,45.399696,-2.6535761,106.96547,12.283809,88.442085,0.3137729,34.92279,-5.6974607,67.811646,-5.8364124,68.2406,-4.1195745,55.86571,-5.55794,69.78169,-7.516051,53.829395,143.5546875,0
1384.3069127507842,103147.06309217025,1.4928609,1.9251671,0.08073497,0.0017246669,0.05991586538461539,0.001017759198973165,20.4130138498935,50.611974717181916,1810.828189592911,83078.8695566968,0.0015416418,1.4586766e-06,2881.473858173077,796691.4409778528,-292.14194,3086.788,128.16731,382.00342,-3.307442,838.1156,43.228313,123.34155,0.31948447,132.20859,14.362259,91.831406,-11.684995,148.57729,10.540231,82.42584,-21.773678,58.763996,15.4480915,101.493355,-1.428465,101.18722,6.710591,136.15489,-4.7823987,94.76456,8.098642,70.01406,-10.062043,77.51997,-6.5641394,88.90915,-8.199408,88.95187,-2.4529953,109.54845,-1.0768536,177.34732,0.9094365,137.5415,135.99917763157896,0
967.8344884322976,347325.3734927944,1.4863695,3.1203823,0.100974284,0.0040381714,0.04674729567307692,0.003025911602042836,21.658716781706033,45.950156773015124,1430.7030206004047,73549.52687145134,0.00039825222,8.643176e-07,1532.832782451923,1326440.9452872868,-341.9525,8577.909,141.46303,1267.1279,17.177874,1425.1582,49.43023,233.85031,15.124013,241.30762,23.299591,136.6193,4.568072,90.42715,6.079124,112.80041,-20.05487,142.86774,14.54,90.43098,5.6244674,81.396034,3.3554065,70.6731,1.010471,75.72757,8.327522,61.766922,-0.87286496,71.24683,-0.22482212,50.818295,-2.7625248,57.56304,-2.7808251,69.79584,2.6738703,104.78068,2.4707313,165.17967,99.38401442307692,0
731.0059909591328,75490.075577904,1.4107615,3.3010151,0.09341379,0.0026084974,0.0240234375,0.0003557733389047476,20.4088929250567,37.2785279130633,1356.717714978539,66161.34350954737,0.00027571764,2.3866144e-07,1145.4007662259614,622293.3525340796,-361.76514,4885.5913,155.06857,693.7173,23.65506,1138.1699,41.568405,105.96534,12.326961,152.73535,27.178785,127.321045,5.403494,39.097656,9.539262,92.81143,-10.602872,115.41639,18.99259,51.9281,4.1157866,51.560253,-0.15920375,60.783436,-3.3403456,52.716003,7.0469904,58.75286,-0.058509003,80.008156,-2.4243517,40.47017,-6.984839,41.916977,-5.960454,47.162846,2.126176,55.75059,-2.374695,32.919937,95.703125,0
975.9089732028721,76778.57440336436,1.3057492,2.1748483,0.089189336,0.0023386253,0.040279447115384615,0.0002909889446913138,20.875138464671366,34.63813847351389,1406.4497972207928,50441.71022348304,0.0006019471,8.163725e-07,1955.0492037259614,623981.1435001136,-309.3893,3178.911,152.84369,386.04532,-2.1591961,1050.6235,62.212727,171.2406,7.7875667,63.071156,16.82789,110.83277,0.3322289,77.5323,-2.5438998,82.14587,-12.4757185,105.911766,-3.7419326,94.00101,-5.7577457,137.34064,-9.535195,75.6764,-16.986803,102.93201,3.7947633,44.666542,7.508907,77.73129,-1.4478264,39.17273,-5.5687385,55.249218,-4.237133,62.834087,4.004373,54.189514,-4.671999,60.340515,184.5703125,0
1246.0185296831519,162342.1293705087,1.9036001,3.0809703,0.14197966,0.0058197277,0.07192007211538462,0.0017487872422799553,23.182195541333645,38.53519422599245,1296.1446522400286,33955.352853555516,0.00032988764,3.855747e-07,2430.767352764423,713898.7312549669,-284.76346,5268.687,147.62704,401.67493,-37.459217,1282.9288,66.85737,192.90572,8.731994,185.2568,7.1756797,181.37383,0.94347674,129.73167,7.7867227,200.41817,-13.231659,113.9605,-1.6048563,74.66633,8.11947,89.42766,-6.893128,80.480545,-5.4600544,79.52463,1.3423803,54.17407,-4.657361,91.192314,-2.953079,46.70855,-13.5679,48.01235,-9.968866,81.36688,1.6261406,67.90256,-0.923191,111.36277,99.38401442307692,0
833.9010548984404,48998.56128749177,1.3732593,3.4286392,0.08890237,0.002454084,0.03094200721153846,0.0002274151525553867,20.29322699746868,34.906066533099754,1402.5365075577038,31322.475600284823,0.00031647904,9.7993755e-08,1671.6391225961538,761875.2512615813,-340.0499,4798.267,150.21394,340.5614,13.017869,1117.5605,79.38571,155.1431,6.5017595,70.17023,16.60157,129.25395,1.5333251,60.384014,4.935623,75.684296,-5.1065087,45.70385,-0.529197,63.991287,-11.388052,62.466545,-2.8018382,56.49868,-7.972757,61.121876,5.873782,49.89591,7.5254188,58.919983,-4.261775,44.463223,-5.511624,72.78719,-3.7011456,70.936,0.63738567,102.73006,-0.23024692,52.97626,184.5703125,0
887.6727431863844,87451.0369391953,1.400696,4.6227016,0.06188598,0.0025236497,0.027914663461538463,0.00028197632738824425,20.606488137882444,31.87101494562162,1542.1535267335744,108800.0772669908,0.00038425694,3.4882106e-07,1874.7137920673076,1232420.9247278746,-408.28513,5384.5386,125.668724,956.6029,19.834482,677.0818,68.06487,155.3698,15.80567,78.78005,25.726683,90.501656,8.435652,55.117558,11.578794,86.6593,2.9684045,49.30647,4.478817,47.36986,-2.7756937,67.04701,-10.335027,56.505154,-2.035413,56.405415,4.638779,41.805225,4.8544803,38.456154,-4.5047154,42.083775,-8.463572,46.492977,-3.6198695,40.226448,3.507397,39.060623,6.0160055,79.7533,83.35433467741936,0
1210.589450394485,144160.276384093,1.3235054,0.8625945,0.09341293,0.00091699976,0.05376352163461538,0.0006159021163127832,23.317733513470728,29.417565375016434,1430.4789105100956,42681.907834893595,0.0003535187,6.863948e-08,2575.37109375,569801.3688821059,-299.83258,1417.719,146.50775,773.8559,-20.812624,395.74533,78.46129,340.94748,-3.1572592,281.93192,12.08331,65.66741,-7.5071235,114.16984,-0.19136658,72.23941,-13.859388,59.547695,-7.4524317,87.27713,-6.2290382,78.91276,-2.0313797,61.306725,-2.578127,64.3814,2.9342287,55.23449,-4.130876,79.790596,3.5162826,48.39701,-8.030331,56.038616,-11.981614,54.15108,2.8543534,52.95445,-0.6188614,152.35121,95.703125,0
1191.6429153570914,96799.77951699309,1.6032809,2.0263526,0.17377947,0.011092063,0.07379807692307692,0.0015608118271686622,22.90835715544624,44.79624876077837,1226.3949595293138,36663.331474302286,0.00035644075,4.7545578e-07,2119.529747596154,280047.31141378183,-260.86862,6113.608,154.00075,445.18472,-39.472603,998.3652,36.97616,189.70139,11.621491,120.45087,13.529208,128.8695,-3.8647277,205.85094,7.432379,88.51588,-15.456627,77.46926,-1.180618,158.0918,-2.2787356,88.26549,-5.5748987,86.29136,-3.5882292,55.88853,-2.4405026,36.395824,-1.7999681,52.842434,-5.4504356,50.085983,-12.171214,100.96403,-8.437039,103.923485,-0.8124393,49.85127,-4.924343,103.21041,107.666015625,0
1575.1081604051753,377877.2589327523,1.6658931,2.723506,0.1563298,0.008235257,0.048099459134615385,0.0011899700390516654,26.866855915353174,80.49571037940217,2189.8695708385517,210223.56735572644,0.0011808324,3.5353003e-06,3754.0655048076924,4236337.875056408,-282.1496,3837.182,105.87593,664.0604,18.42313,365.80106,25.106216,203.6027,4.2002144,118.48887,27.09792,98.559586,-24.954086,503.36603,13.201356,74.72566,-19.116388,121.17575,3.685999,115.13842,-30.77193,141.3838,-6.969518,84.76286,-4.590447,90.24122,4.8341475,108.27927,-2.828496,80.554146,-1.2459905,146.64763,-7.9302864,160.46286,-0.75898844,131.94792,-7.6686006,62.759277,-16.419724,77.29742,112.34714673913044,0
771.9985510485175,48587.91251647974,1.2920073,2.4168885,0.12812978,0.00097202475,0.027899639423076925,0.0001183427438228088,27.663220644133176,50.79784752988721,1302.4495865666943,78613.37201575036,0.00023792179,1.3554628e-06,1197.9086538461538,315787.67615606094,-323.6836,1225.3997,151.92029,149.23912,15.964949,79.87226,29.79372,107.137276,1.1926409,106.82615,19.268637,102.6204,-11.435431,146.27893,16.065851,156.89157,-5.5389557,107.42306,-3.9467778,47.604126,-17.404398,52.06639,-5.592719,62.977383,-11.457277,106.7424,-12.271705,93.22709,-21.018536,128.14038,-24.501656,80.72106,-20.904182,46.50311,-18.143118,80.86655,-13.233941,75.82879,-2.9080384,119.99026,151.99908088235293,0
1283.474807922568,252691.50137978583,1.2512928,1.2114143,0.15834457,0.005167931,0.04017427884615385,0.0007607350546932786,27.421572451057667,65.01972572838994,1992.9561316619431,144573.09616635612,0.0008198946,9.856167e-06,2757.243840144231,2784212.089386776,-280.47775,2253.9976,115.131035,409.76028,24.181822,125.8113,32.7907,280.75137,-3.9920006,330.00458,28.033861,64.38518,-25.074635,219.49088,9.562597,227.01363,-31.621078,83.68976,-5.563684,93.98859,-28.671951,91.96998,-11.146358,61.848324,-10.883406,50.821754,-3.0615208,47.15315,-9.901676,76.42506,-3.999702,55.0074,-15.863049,56.860413,-15.994022,58.371902,-13.914551,53.408207,-14.146867,88.032,151.99908088235293,0
975.6679639157774,158894.49907065602,1.3123173,2.5097961,0.15033723,0.0044981795,0.026419771634615386,0.00034222693132930957,26.11672615189608,65.20321598501751,1640.4277923410948,163068.34055679705,0.00049293926,2.0239866e-06,1752.802734375,1686496.9454031724,-315.10468,3218.0002,128.87532,391.54794,15.437,151.22803,22.211205,680.9906,-1.1927454,506.2169,31.478472,240.70769,-3.6563158,174.64104,17.48768,126.20577,-11.465624,367.89017,4.3609943,79.320625,-11.38414,100.73116,-1.9453343,85.08759,-6.3343616,194.3586,3.9313164,87.22008,-4.602622,67.5384,-12.106368,73.52024,-10.384853,117.13908,-10.847024,75.63548,-14.116122,43.70228,-13.4106865,108.77054,143.5546875,0
839.0395722151447,105152.45615144282,1.3496873,2.79304,0.114360765,0.0031226878,0.02969501201923077,0.00017321214168029424,27.303081962061412,61.87258434945391,1539.4528676825068,163028.66650931432,0.0002270063,1.3725054e-07,1332.0770733173076,1335343.3594613387,-345.21973,1752.0848,133.96526,235.02942,47.538643,137.04495,38.650475,78.48439,6.551228,130.97575,24.981495,100.43354,-3.1868713,116.41181,12.241998,131.74858,-18.515295,115.87441,-6.4724355,67.337585,-16.211483,70.99673,-11.350759,79.85476,-20.157404,109.13968,-3.7415583,58.69436,-8.8090725,65.977295,-7.137389,125.2303,4.6072826,161.13058,0.46683607,143.53206,-3.5955644,131.15932,-7.2294383,136.51685,161.4990234375,0
1374.5648475513624,258839.21819114804,1.4688549,1.665913,0.16052456,0.003781868,0.04399038461538462,0.0005150554589265902,26.97076641111613,69.76086833406457,2008.5583709538641,165668.63223513434,0.00075339375,4.4000644e-06,3012.9920372596152,3428566.9791740775,-275.17703,3992.5293,117.80778,585.31396,16.700197,385.51456,22.935764,354.22794,-7.078034,364.7099,30.951805,79.07493,-18.640154,261.16614,21.435547,110.27102,-25.849646,107.69784,11.531488,226.14667,-15.311841,91.10489,-12.339825,57.735863,-19.096617,108.18119,-5.0193777,85.48931,1.9705529,81.89799,-1.4917477,68.96854,-18.915047,144.98186,-9.643609,118.84414,-9.235145,66.82741,-15.354849,71.11477,184.5703125,0
1419.9250009871294,445180.66042940464,1.3351892,1.3196927,0.19191697,0.0044811466,0.045477764423076925,0.0006604699129183616,27.35585507110984,63.93310514077012,1981.8784110079107,240864.6252689933,0.0014767324,2.4605872e-05,2893.068659855769,4624624.727940983,-238.52957,2078.8267,129.65092,864.7464,21.090488,289.66766,17.153038,173.6022,-13.500405,182.66881,24.53169,168.057,-28.63165,173.80135,17.577534,82.23102,-25.59316,121.21861,4.8899775,175.2367,-15.841643,63.777916,-0.69041485,86.46824,-15.430381,114.64854,-5.4856133,68.43983,-11.83913,72.4774,-10.80233,62.340992,-7.453684,67.55886,-6.232078,41.025406,-15.18217,69.13391,-18.71418,52.58137,129.19921875,0
